Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"PreLateUpdate.DirectorUpdateAnimationBegin";0.001193;0.000846;0.002347;80204;80354;80348;2;2;0.368419994891156;0.001232174;0.001154;0.001308;299;1;1;1;299;80058;0.000846;0.002347;80354;80348;0.002347
"PostLateUpdate.TriggerEndOfFrameCallbacks";0.001154;0.000731;0.002692;80113;80102;80338;2;2;0.349159997887909;0.001167759;0.001038;0.001231;299;1;1;1;299;80058;0.000731;0.002692;80102;80338;0.00123
"Gfx.WaitForPresentOnGfxThread";0.001154;0.000731;0.002808;80347;80137;80320;3;3;0.369695997738745;0.001236441;0.001038;0.001346;299;1;1;1;299;80058;0.000731;0.002808;80137;80320;0.000962
"PrepareSceneNodesSetUp";0.001116;0.000192;0.020154;80107;80250;80190;12;12;0.459772998961853;0.004337481;0.000538;0.008269001;337;3;1;6;106;80061;0.000115;0.019384;80074;80190;0.007846
"suspendPointHook.Invoke";0.001115;0.000654;0.002039;80118;80212;80276;6;6;0.33815399708692;0.00113095;0.001;0.001231;299;1;1;1;299;80058;0.000654;0.002039;80212;80276;0.001231
"PostLateUpdate.ShaderHandleErrors";0.001115;0.000769;0.209731;80337;80102;80089;2;2;0.555491997569334;0.001857833;0.001;0.001269;299;1;1;1;299;80058;0.000769;0.209731;80102;80089;0.001038
"CleanUp.TextRenderingGarbageCollect";0.001077;0.0005;0.127692;80064;80174;80213;5;5;0.455850999162067;0.001524585;0.001;0.001192;299;1;1;1;299;80058;0.0005;0.127692;80174;80213;0.000923
"GlobalEventQueue";0.001076;0.000769;0.002654;80111;80080;80152;3;3;0.330959001381416;0.001106886;0.001;0.001154;299;1;1;1;299;80058;0.000769;0.002654;80080;80152;0.001077
"Inl_RenderPipeline.EndContextRendering";0.001038;0.000692;0.050423;80316;80133;80353;5;5;0.412813997711055;0.001380649;0.000961;0.001192;299;1;1;1;299;80058;0.000692;0.050423;80133;80353;0.000807
"PostLateUpdate.ClearImmediateRenderers";0.001;0.000615;0.002461;80201;80226;80294;2;2;0.30895399855217;0.001033291;0.000884;0.001116;299;1;1;1;299;80058;0.000615;0.002461;80226;80294;0.000923
"PreLateUpdate.DirectorUpdateAnimationEnd";0.001;0.000616;0.019769;80267;80103;80108;2;2;0.322953005495947;0.00108011;0.001;0.001038;299;1;1;1;299;80058;0.000616;0.019769;80103;80108;0.001
"Inl_Sort Render Passes";0.001;0.000731;0.002692;80327;80191;80341;8;8;0.323225998668931;0.001081023;0.000923;0.001154;299;1;1;1;299;80058;0.000731;0.002692;80191;80341;0.001077
"SoundManager.Update";0.000962;0.000731;0.081077;80202;80147;80293;3;3;0.432271000579931;0.001445722;0.000885;0.001077;299;1;1;1;299;80058;0.000731;0.081077;80147;80293;0.000847
"Inl_RenderPipeline.BeginCameraRendering";0.000962;0.000539;0.003115;80356;80352;80283;6;6;0.316376997041516;0.001058117;0.000846;0.00123;299;1;1;1;299;80058;0.000539;0.003115;80352;80283;0.001116
"PostLateUpdate.XRPostLateUpdate";0.000885;0.000462;0.002885;80141;80327;80240;2;2;0.280883997183992;0.0009394113;0.000769;0.001038;299;1;1;1;299;80058;0.000462;0.002885;80327;80240;0.000654
"PostLateUpdate.BatchModeUpdate";0.000884;0.000577;0.001808;80060;80149;80077;2;2;0.268724996014498;0.0008987458;0.000769;0.000962;299;1;1;1;299;80058;0.000577;0.001808;80149;80077;0.001423
"PostLateUpdate.ProfilerSynchronizeStats";0.000846;0.000538;0.001923;80234;80102;80355;2;2;0.273339995881543;0.0009141806;0.000731;0.001;299;1;1;1;299;80058;0.000538;0.001923;80102;80355;0.000846
"PreLateUpdate.DirectorDeferredEvaluate";0.000846;0.000615;0.170038;80325;80103;80177;2;2;0.432121995429043;0.001445224;0.000807;0.000923;299;1;1;1;299;80058;0.000615;0.170038;80103;80177;0.001115
"Physics.CalculateSyncTransformCount";0.000808;0.0005;0.003077;80259;80059;80325;5;5;0.254006996998214;0.0008495217;0.000692;0.000923;553;2;1;3;299;80058;0.000115;0.002923;80113;80325;0.0005
"Terrain.UpdateSplatProperties";0.000808;0.0005;0.002539;80292;80196;80328;9;9;0.261844995024148;0.0008757358;0.000769;0.000923;299;1;1;1;299;80058;0.0005;0.002539;80196;80328;0.000846
"Inl_ScriptableRenderer.AddRenderPasses";0.000807;0.000577;3.355077;80147;80310;80203;7;7;3.60570302349515;0.01205921;0.00073;0.000885;299;1;1;1;299;80058;0.000577;3.355077;80310;80203;0.000808
"CanvasUpdate.PreRender";0.000731;0.000538;0.001846;80167;80206;80131;7;7;0.228182993771043;0.0007631538;0.000692;0.000769;299;1;1;1;299;80058;0.000538;0.001846;80206;80131;0.000731
"FixedUpdate.XRFixedUpdate";0.000731;0.000307;0.055807;80180;80111;80162;2;2;0.280373996902199;0.0009377057;0.000578;0.000885;553;2;1;3;299;80058;0.000115;0.055807;80191;80162;0.000461
"PreUpdate.SendMouseEvents";0.000692;0.000462;0.001962;80249;80327;80114;2;2;0.210882995947031;0.0007052943;0.000653;0.000731;299;1;1;1;299;80058;0.000462;0.001962;80327;80114;0.000846
"UIEvents.AlignCanvasRectTransformWithCamera";0.000654;0.000384;0.001462;80304;80124;80236;3;3;0.209305997035699;0.0007000201;0.000539;0.000769;299;1;1;1;299;80058;0.000384;0.001462;80124;80236;0.001269
"Terrain.Trees.OnWillRender";0.000654;0.000384;0.001731;80346;80191;80170;11;11;0.219959996291436;0.0007356522;0.000577;0.000808;299;1;1;1;299;80058;0.000384;0.001731;80191;80170;0.000654
"CombineJobResults";0.000616;0.000538;0.001346;80160;80125;80183;12;12;0.023655999568291;0.0007630968;0.000577;0.000731;31;1;1;1;31;80063;0.000538;0.001346;80125;80183;0
"EarlyUpdate.ARCoreUpdate";0.000616;0.000346;0.001616;80216;80189;80333;2;2;0.197493996558478;0.000660515;0.000577;0.000692;299;1;1;1;299;80058;0.000346;0.001616;80189;80333;0.000654
"EarlyUpdate.UpdateAsyncReadbackManager";0.000616;0.000346;0.001615;80304;80213;80274;2;2;0.201354996504961;0.0006734281;0.000539;0.000769;299;1;1;1;299;80058;0.000346;0.001615;80213;80274;0.0005
"EarlyUpdate.PresentBeforeUpdate";0.000577;0.000231;0.00273;80078;80062;80221;2;2;0.183154997663223;0.0006125585;0.000461;0.000692;299;1;1;1;299;80058;0.000231;0.00273;80062;80221;0.000423
"EarlyUpdate.GpuTimestamp";0.000577;0.000192;0.149384;80084;80190;80309;2;2;0.319838004288613;0.001069692;0.000308;0.000769;299;1;1;1;299;80058;0.000192;0.149384;80190;80309;0.000808
"CanvasUpdate.PostLayout";0.000577;0.000423;0.001153;80118;80188;80343;7;7;0.175001997908112;0.000585291;0.000538;0.000615;299;1;1;1;299;80058;0.000423;0.001153;80188;80343;0.000577
"EarlyUpdate.SpriteAtlasManagerUpdate";0.000577;0.000423;0.001462;80134;80311;80065;2;2;0.180929997499334;0.0006051171;0.000538;0.000653;299;1;1;1;299;80058;0.000423;0.001462;80311;80065;0.000539
"FrameEvents.XRPostPresent";0.000577;0.000346;0.001961;80175;80310;80254;3;3;0.177066997915972;0.0005921973;0.0005;0.000616;299;1;1;1;299;80058;0.000346;0.001961;80310;80254;0.000731
"PostLateUpdate.ResetInputAxis";0.000539;0.000346;0.001192;80081;80145;80154;2;2;0.17538699900615;0.0005865786;0.0005;0.000654;299;1;1;1;299;80058;0.000346;0.001192;80145;80154;0.0005
"Inl_Setup Additional Shadows";0.000539;0.000307;0.00173;80092;80188;80251;9;9;0.16715699803899;0.0005590535;0.000461;0.000654;299;1;1;1;299;80058;0.000307;0.00173;80188;80251;0.000539
"PreUpdate.CheckTexFieldInput";0.000538;0.00023;0.001385;80159;80103;80286;2;2;0.162144998117583;0.000542291;0.000461;0.000654;299;1;1;1;299;80058;0.00023;0.001385;80103;80286;0.000538
"EarlyUpdate.ResetFrameStatsAfterPresent";0.0005;0.000384;0.001269;80207;80189;80133;2;2;0.160120999935316;0.0005355217;0.000462;0.000577;299;1;1;1;299;80058;0.000384;0.001269;80189;80133;0.000462
"FindShadowCastingLights";0.0005;0.000307;0.001731;80242;80102;80322;11;11;0.170003998850007;0.0005685752;0.000461;0.000615;299;1;1;1;299;80058;0.000307;0.001731;80102;80322;0.000692
"PostLateUpdate.XRPreEndFrame";0.0005;0.000385;0.001077;80339;80102;80089;2;2;0.168773999961559;0.0005644615;0.0005;0.000616;299;1;1;1;299;80058;0.000385;0.001077;80102;80089;0.000577
"CanvasUpdate.Layout";0.000462;0.000308;0.000962;80089;80188;80274;7;7;0.139807999163168;0.0004675853;0.000461;0.000462;299;1;1;1;299;80058;0.000308;0.000962;80188;80274;0.000461
"SortingGroupManager.Update";0.000462;0.000346;0.001384;80258;80188;80086;3;3;0.154497998591978;0.0005167157;0.000461;0.000539;299;1;1;1;299;80058;0.000346;0.001384;80188;80086;0.000461
"Physics.WriteRigidbodyPoses";0.000461;0.000192;0.001038;80157;80103;80191;5;5;0.140578998601995;0.0004701639;0.000386;0.000538;553;2;1;3;299;80058;7.6E-05;0.000846;80213;80067;0.000692
"Setup Debug Properties";0.000424;0.000269;0.035923;80241;80188;80098;9;9;0.208696999819949;0.0006979833;0.000385;0.0005;299;1;1;1;299;80058;0.000269;0.035923;80188;80098;0.000654
"Physics.WriteColliderPoses";0.000423;0.000115;0.00123;80120;80266;80203;5;5;0.124232999442029;0.000415495;0.000346;0.000462;553;2;1;3;299;80058;7.6E-05;0.001077;80190;80203;0.000307
"CanvasUpdate.LatePreRender";0.000385;0.000269;0.000885;80139;80188;80274;7;7;0.117191999423085;0.0003919465;0.000384;0.000385;299;1;1;1;299;80058;0.000269;0.000885;80188;80274;0.000384
"ScheduleCullingGroups";0.000384;0.00023;0.001346;80210;80188;80106;8;8;0.129490998820984;0.0004330803;0.000308;0.0005;299;1;1;1;299;80058;0.00023;0.001346;80188;80106;0.000423
"FixedUpdate.ClearLines";0.000384;0.000115;0.001155;80244;80103;80071;2;2;0.116847999510355;0.000390796;0.000308;0.000461;553;2;1;3;299;80058;7.7E-05;0.000808;80213;80071;0.000346
"CullingGroupSendEvents";0.000308;0.000116;0.035346;80074;80335;80169;8;8;0.132950001054269;0.0004446488;0.000269;0.000346;299;1;1;1;299;80058;0.000116;0.035346;80335;80169;0.000269
"TextureStreamingManager.Update";0.000308;0.000231;0.000923;80181;80213;80314;3;3;0.101841998970485;0.0003406087;0.000307;0.000346;299;1;1;1;299;80058;0.000231;0.000923;80213;80314;0.000308
"ConstraintManager::Update::JobSetup";0.000308;0.000269;0.000923;80278;80060;80133;4;4;0.109886998863658;0.0003675151;0.000307;0.000423;299;1;1;1;299;80058;0.000269;0.000923;80060;80133;0.000308
"EarlyUpdate.ClearLines";0.000307;0.000192;0.001538;80285;80211;80133;2;2;0.0952659995964495;0.0003186154;0.000269;0.000308;299;1;1;1;299;80058;0.000192;0.001538;80211;80133;0.000307
"Inl_UniversalRenderPipeline.GetPerObjectLightFlags";0.000231;0.000115;0.000654;80222;80310;80134;8;8;0.0759290003043134;0.0002539431;0.00023;0.000269;299;1;1;1;299;80058;0.000115;0.000654;80310;80134;0.000269
"RenderTarget.SetActive";0.000193;0.000115;0.032;80233;80183;80161;11;11;0.0979320018595899;0.0003275318;0.000192;0.000231;299;1;1;1;299;80058;0.000115;0.032;80183;80161;0.00023
"Active Constraints";0;0;0;80207;80058;80058;4;5;0;0;0;0;598;2;2;2;299;80058;0;0;80058;80058;0
"Active Dynamic Bodies";0;0;0;80207;80058;80058;4;5;0;0;0;0;598;2;2;2;299;80058;0;0;80058;80058;0
"Active Kinematic Bodies";0;0;0;80207;80058;80058;4;5;0;0;0;0;598;2;2;2;299;80058;0;0;80058;80058;0
"AnimationClip Count";0;0;0;80207;80058;80058;5;5;0;0;0;0;299;1;1;1;299;80058;0;0;80058;80058;0
"AnimationClip Memory";0;0;0;80207;80058;80058;5;5;0;0;0;0;299;1;1;1;299;80058;0;0;80058;80058;0
"App Committed Memory";0;0;0;80207;80058;80058;5;5;0;0;0;0;299;1;1;1;299;80058;0;0;80058;80058;0
"App Resident Memory";0;0;0;80207;80058;80058;5;5;0;0;0;0;299;1;1;1;299;80058;0;0;80058;80058;0
"Articulation Bodies";0;0;0;80207;80058;80058;4;5;0;0;0;0;598;2;2;2;299;80058;0;0;80058;80058;0
"Asset Count";0;0;0;80207;80058;80058;5;5;0;0;0;0;299;1;1;1;299;80058;0;0;80058;80058;0
"Audio Reserved Memory";0;0;0;80207;80058;80058;5;5;0;0;0;0;299;1;1;1;299;80058;0;0;80058;80058;0
"Audio Used Memory";0;0;0;80207;80058;80058;5;5;0;0;0;0;299;1;1;1;299;80058;0;0;80058;80058;0
"AudioClip Count";0;0;0;80207;80058;80058;5;5;0;0;0;0;299;1;1;1;299;80058;0;0;80058;80058;0
"AudioClip Memory";0;0;0;80207;80058;80058;5;5;0;0;0;0;299;1;1;1;299;80058;0;0;80058;80058;0
"BeginJob";0;0;0;80207;80058;80058;11;13;0;0;0;0;1012;3;1;11;297;80058;0;0;80058;80058;0
"Broadphase Adds";0;0;0;80207;80058;80058;4;5;0;0;0;0;598;2;2;2;299;80058;0;0;80058;80058;0
"Broadphase Adds/Removes";0;0;0;80207;80058;80058;4;5;0;0;0;0;598;2;2;2;299;80058;0;0;80058;80058;0
"Broadphase Removes";0;0;0;80207;80058;80058;4;5;0;0;0;0;598;2;2;2;299;80058;0;0;80058;80058;0
"Colliders Synced";0;0;0;80207;80058;80058;4;5;0;0;0;0;598;2;2;2;299;80058;0;0;80058;80058;0
"Continuous Overlaps";0;0;0;80207;80058;80058;4;5;0;0;0;0;598;2;2;2;299;80058;0;0;80058;80058;0
"CPU Main Thread Frame Time";0;0;0;80207;80058;80058;5;5;0;0;0;0;299;1;1;1;299;80058;0;0;80058;80058;0
"CPU Render Thread Frame Time";0;0;0;80207;80058;80058;5;5;0;0;0;0;299;1;1;1;299;80058;0;0;80058;80058;0
"CPU Total Frame Time";0;0;0;80207;80058;80058;5;5;0;0;0;0;299;1;1;1;299;80058;0;0;80058;80058;0
"Discreet Overlaps";0;0;0;80207;80058;80058;4;5;0;0;0;0;598;2;2;2;299;80058;0;0;80058;80058;0
"Dynamic Bodies";0;0;0;80207;80058;80058;4;5;0;0;0;0;598;2;2;2;299;80058;0;0;80058;80058;0
"EndJob";0;0;0;80207;80058;80058;11;13;0;0;0;0;1012;3;1;11;297;80058;0;0;80058;80058;0
"Game Object Count";0;0;0;80207;80058;80058;5;5;0;0;0;0;299;1;1;1;299;80058;0;0;80058;80058;0
"GC Allocated In Frame";0;0;0;80207;80058;80058;5;5;0;0;0;0;299;1;1;1;299;80058;0;0;80058;80058;0
"GC Allocation In Frame Count";0;0;0;80207;80058;80058;5;5;0;0;0;0;299;1;1;1;299;80058;0;0;80058;80058;0
"GC Reserved Memory";0;0;0;80207;80058;80058;5;5;0;0;0;0;299;1;1;1;299;80058;0;0;80058;80058;0
"GC Used Memory";0;0;0;80207;80058;80058;5;5;0;0;0;0;299;1;1;1;299;80058;0;0;80058;80058;0
"Gfx Reserved Memory";0;0;0;80207;80058;80058;5;5;0;0;0;0;299;1;1;1;299;80058;0;0;80058;80058;0
"Gfx Used Memory";0;0;0;80207;80058;80058;5;5;0;0;0;0;299;1;1;1;299;80058;0;0;80058;80058;0
"Global Illumination Support";0;0;0;80207;80058;80058;5;5;0;0;0;0;299;1;1;1;299;80058;0;0;80058;80058;0
"GPU Frame Time";0;0;0;80207;80058;80058;5;5;0;0;0;0;299;1;1;1;299;80058;0;0;80058;80058;0
"KickJobs";0;0;0;80207;80058;80058;7;12;0;0;0;0;2392;8;8;8;299;80058;0;0;80058;80058;0
"Material Count";0;0;0;80207;80058;80058;5;5;0;0;0;0;299;1;1;1;299;80058;0;0;80058;80058;0
"Material Memory";0;0;0;80207;80058;80058;5;5;0;0;0;0;299;1;1;1;299;80058;0;0;80058;80058;0
"Mesh Count";0;0;0;80207;80058;80058;5;5;0;0;0;0;299;1;1;1;299;80058;0;0;80058;80058;0
"Mesh Memory";0;0;0;80207;80058;80058;5;5;0;0;0;0;299;1;1;1;299;80058;0;0;80058;80058;0
"Modified Overlaps";0;0;0;80207;80058;80058;4;5;0;0;0;0;598;2;2;2;299;80058;0;0;80058;80058;0
"Narrowphase Lost Touches";0;0;0;80207;80058;80058;4;5;0;0;0;0;598;2;2;2;299;80058;0;0;80058;80058;0
"Narrowphase New Touches";0;0;0;80207;80058;80058;4;5;0;0;0;0;598;2;2;2;299;80058;0;0;80058;80058;0
"Narrowphase Touches";0;0;0;80207;80058;80058;4;5;0;0;0;0;598;2;2;2;299;80058;0;0;80058;80058;0
"Object Count";0;0;0;80207;80058;80058;5;5;0;0;0;0;299;1;1;1;299;80058;0;0;80058;80058;0
"Overlaps";0;0;0;80207;80058;80058;4;5;0;0;0;0;598;2;2;2;299;80058;0;0;80058;80058;0
"Physics Queries";0;0;0;80207;80058;80058;4;5;0;0;0;0;598;2;2;2;299;80058;0;0;80058;80058;0
"Physics Used Memory";0;0;0;80207;80058;80058;4;5;0;0;0;0;598;2;2;2;299;80058;0;0;80058;80058;0
"Profiler Reserved Memory";0;0;0;80207;80058;80058;5;5;0;0;0;0;299;1;1;1;299;80058;0;0;80058;80058;0
"Profiler Used Memory";0;0;0;80207;80058;80058;5;5;0;0;0;0;299;1;1;1;299;80058;0;0;80058;80058;0
"Render Textures Bytes";0;0;0;80207;80058;80058;5;5;0;0;0;0;299;1;1;1;299;80058;0;0;80058;80058;0
"Render Textures Count";0;0;0;80207;80058;80058;5;5;0;0;0;0;299;1;1;1;299;80058;0;0;80058;80058;0
"Rigidbodies Synced";0;0;0;80207;80058;80058;4;5;0;0;0;0;598;2;2;2;299;80058;0;0;80058;80058;0
"Scene Object Count";0;0;0;80207;80058;80058;5;5;0;0;0;0;299;1;1;1;299;80058;0;0;80058;80058;0
"ScheduleAllocJob";0;0;0;80207;80058;80058;7;10;0;0;0;0;1196;4;4;4;299;80058;0;0;80058;80058;0
"ScheduleJob";0;0;0;80207;80058;80058;2;13;0;0;0;0;6104;20;20;23;299;80058;0;0;80058;80058;0
"Static Colliders";0;0;0;80207;80058;80058;4;5;0;0;0;0;598;2;2;2;299;80058;0;0;80058;80058;0
"System Total Used Memory";0;0;0;80207;80058;80058;5;5;0;0;0;0;299;1;1;1;299;80058;0;0;80058;80058;0
"System Used Memory";0;0;0;80207;80058;80058;5;5;0;0;0;0;299;1;1;1;299;80058;0;0;80058;80058;0
"Texture Count";0;0;0;80207;80058;80058;5;5;0;0;0;0;299;1;1;1;299;80058;0;0;80058;80058;0
"Texture Memory";0;0;0;80207;80058;80058;5;5;0;0;0;0;299;1;1;1;299;80058;0;0;80058;80058;0
"Total Reserved Memory";0;0;0;80207;80058;80058;5;5;0;0;0;0;299;1;1;1;299;80058;0;0;80058;80058;0
"Total Used Memory";0;0;0;80207;80058;80058;5;5;0;0;0;0;299;1;1;1;299;80058;0;0;80058;80058;0
"Trigger Overlaps";0;0;0;80207;80058;80058;4;5;0;0;0;0;897;3;3;3;299;80058;0;0;80058;80058;0
"Video Reserved Memory";0;0;0;80207;80058;80058;5;5;0;0;0;0;299;1;1;1;299;80058;0;0;80058;80058;0
"Video Used Memory";0;0;0;80207;80058;80058;5;5;0;0;0;0;299;1;1;1;299;80058;0;0;80058;80058;0
"WaitForCompleted";0;0;0;80207;80058;80058;9;12;0;0;0;0;2472;8;8;10;299;80058;0;0;80058;80058;0
